datetime,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
2014-10-02,sylhet,33.1,23.4,27.9,39.5,23.4,31.0,24.3,82.3,0.0,0,0.0,,,,,9.7,227.3,1009.8,26.1,4.8,238.7,20.5,8,,2014-10-02T05:44:42,2014-10-02T17:38:51,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
2014-10-03,sylhet,33.3,23.6,27.7,38.2,23.6,30.9,24.6,84.1,0.0,0,0.0,,,,,7.9,237.0,1008.7,15.7,4.6,232.2,20.0,8,,2014-10-03T05:45:06,2014-10-03T17:37:49,0.32,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-10-04,sylhet,33.2,23.4,28.1,39.5,23.4,31.6,24.1,80.1,0.0,0,0.0,,,,,8.6,214.7,1008.8,16.8,3.9,222.5,19.1,8,,2014-10-04T05:45:30,2014-10-04T17:36:47,0.35,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-10-05,sylhet,35.6,23.8,28.8,42.8,23.8,32.4,24.3,78.5,0.0,0,0.0,,,,,7.9,193.0,1010.0,6.0,4.5,243.2,20.8,8,,2014-10-05T05:45:55,2014-10-05T17:35:46,0.39,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-10-06,sylhet,34.5,24.3,28.9,40.9,24.3,32.8,24.7,79.5,0.1,100,4.17,rain,,,,17.8,166.7,1009.9,10.1,4.7,230.5,19.8,8,,2014-10-06T05:46:20,2014-10-06T17:34:45,0.42,Rain,Clear conditions throughout the day with afternoon rain.,rain,"41915099999,41891099999,remote"
2014-10-07,sylhet,33.8,24.7,28.1,39.2,24.7,31.5,24.7,83.2,0.3,100,12.5,rain,,,,9.0,192.4,1009.0,35.5,4.5,149.6,13.0,5,,2014-10-07T05:46:45,2014-10-07T17:33:44,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"41915099999,41891099999,remote"
2014-10-08,sylhet,33.1,24.1,28.2,39.4,24.1,31.2,23.9,78.8,0.5,100,16.67,rain,,,,5.4,150.4,1009.1,21.2,4.5,184.0,16.0,6,,2014-10-08T05:47:11,2014-10-08T17:32:44,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"41915099999,41891099999,remote"
2014-10-09,sylhet,34.6,22.5,27.9,41.4,22.5,30.7,23.9,80.8,0.4,100,8.33,rain,,,,9.7,187.3,1008.7,9.0,4.5,248.8,21.4,8,,2014-10-09T05:47:37,2014-10-09T17:31:44,0.53,Rain,Clear conditions throughout the day with morning rain.,rain,"41915099999,41891099999,remote"
2014-10-10,sylhet,34.5,23.6,28.0,41.4,23.6,31.3,24.6,82.9,4.3,100,25.0,rain,,,,9.0,195.0,1008.1,17.1,4.5,231.5,20.1,8,,2014-10-10T05:48:03,2014-10-10T17:30:45,0.56,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"41915099999,41891099999,remote"
2014-10-11,sylhet,31.5,23.6,27.0,37.8,23.6,29.4,24.6,87.3,8.0,100,33.33,rain,,,,7.9,214.1,1008.6,46.2,4.4,229.0,19.8,8,,2014-10-11T05:48:30,2014-10-11T17:29:47,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41915099999,41891099999,remote"
2014-10-12,sylhet,30.4,24.0,26.5,36.8,24.0,28.2,24.3,88.2,9.0,100,62.5,rain,,,,7.9,307.2,1010.2,81.6,4.1,130.1,11.2,5,,2014-10-12T05:48:57,2014-10-12T17:28:49,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2014-10-13,sylhet,34.0,23.2,27.5,43.6,23.2,30.5,24.5,84.9,5.4,100,41.67,rain,,,,9.0,223.3,1011.4,68.6,4.5,215.8,18.7,8,,2014-10-13T05:49:24,2014-10-13T17:27:52,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41915099999,41891099999,remote"
2014-10-14,sylhet,33.3,24.4,27.3,38.6,24.4,30.2,25.0,87.9,1.3,100,50.0,rain,,,,10.4,209.0,1012.8,70.6,4.6,150.9,13.1,5,,2014-10-14T05:49:52,2014-10-14T17:26:55,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2014-10-15,sylhet,32.8,24.3,27.5,40.4,24.3,30.7,25.1,87.7,21.5,100,75.0,rain,,,,7.9,213.3,1012.8,36.7,4.9,217.5,18.9,8,,2014-10-15T05:50:20,2014-10-15T17:25:59,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2014-10-16,sylhet,30.3,24.1,26.6,35.7,24.1,28.6,24.7,89.3,8.5,100,16.67,rain,,,,14.6,215.5,1011.8,71.5,4.0,91.9,7.9,3,,2014-10-16T05:50:49,2014-10-16T17:25:04,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"41915099999,41891099999,remote"
2014-10-17,sylhet,32.0,22.6,26.5,38.0,22.6,28.3,23.3,83.8,0.0,0,0.0,,,,,9.7,279.4,1011.6,38.0,4.8,205.1,17.7,7,,2014-10-17T05:51:18,2014-10-17T17:24:10,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
2014-10-18,sylhet,29.8,20.9,25.0,33.5,20.9,26.0,21.9,83.7,0.0,0,0.0,,,,,14.6,237.2,1011.2,47.9,4.5,196.7,16.9,8,,2014-10-18T05:51:47,2014-10-18T17:23:16,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
2014-10-19,sylhet,31.0,19.7,25.1,35.6,19.7,26.1,21.3,80.8,0.0,0,0.0,,,,,9.0,212.5,1010.8,16.0,4.4,234.3,20.3,8,,2014-10-19T05:52:17,2014-10-19T17:22:23,0.85,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-10-20,sylhet,32.5,20.6,25.3,34.8,20.6,26.2,20.9,78.2,0.0,0,0.0,,,,,9.0,229.6,1011.8,6.3,4.3,236.5,20.5,8,,2014-10-20T05:52:47,2014-10-20T17:21:31,0.88,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-10-21,sylhet,31.6,20.0,25.7,35.6,20.0,27.1,21.7,80.0,0.0,0,0.0,,,,,8.3,226.1,1013.1,4.2,4.5,238.7,20.8,8,,2014-10-21T05:53:18,2014-10-21T17:20:40,0.91,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-10-22,sylhet,33.0,21.3,26.2,35.4,21.3,27.5,21.5,76.8,0.0,0,0.0,,,,,8.6,311.6,1013.4,6.6,4.6,234.3,20.3,8,,2014-10-22T05:53:49,2014-10-22T17:19:50,0.95,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-10-23,sylhet,31.4,21.7,25.8,35.0,21.7,27.1,21.9,79.8,0.0,0,0.0,,,,,7.2,268.1,1012.4,6.0,4.5,234.0,20.1,8,,2014-10-23T05:54:21,2014-10-23T17:19:00,0.98,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-10-24,sylhet,31.6,21.8,25.9,34.0,21.8,27.0,21.2,76.5,0.0,0,0.0,,,,,6.8,275.8,1011.5,6.7,4.5,229.7,19.9,8,,2014-10-24T05:54:53,2014-10-24T17:18:12,0.0,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-10-25,sylhet,32.0,21.0,25.6,33.3,21.0,26.4,20.8,76.5,0.6,100,8.33,rain,,,,8.6,311.9,1011.7,45.2,4.8,195.4,17.0,8,,2014-10-25T05:55:26,2014-10-25T17:17:24,0.05,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"41915099999,41891099999,remote"
2014-10-26,sylhet,27.4,21.4,24.1,28.6,21.4,24.1,20.9,83.0,0.4,100,8.33,rain,,,,8.3,94.2,1013.6,87.6,4.0,75.6,6.5,3,,2014-10-26T05:55:59,2014-10-26T17:16:37,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41915099999,41891099999,remote"
2014-10-27,sylhet,26.0,19.6,22.6,26.0,19.6,22.6,20.0,86.3,0.2,100,8.33,rain,,,,6.8,99.6,1013.8,91.6,4.4,80.7,7.1,3,,2014-10-27T05:56:33,2014-10-27T17:15:52,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"41915099999,41891099999,remote"
2014-10-28,sylhet,26.5,18.8,22.0,26.5,18.8,22.0,19.2,84.7,0.1,100,4.17,rain,,,,9.3,134.2,1012.6,47.2,4.1,163.3,14.2,7,,2014-10-28T05:57:07,2014-10-28T17:15:07,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"41915099999,41891099999,remote"
2014-10-29,sylhet,30.6,17.6,23.1,31.1,17.6,23.4,19.2,80.7,0.0,0,0.0,,,,,7.6,48.5,1012.3,1.8,4.4,230.1,19.9,8,,2014-10-29T05:57:41,2014-10-29T17:14:24,0.19,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-10-30,sylhet,31.3,18.3,23.9,31.3,18.3,24.2,19.3,77.5,0.0,0,0.0,,,,,8.6,112.8,1011.6,27.6,4.4,225.8,19.6,8,,2014-10-30T05:58:16,2014-10-30T17:13:41,0.23,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"41915099999,41891099999,remote"
2014-10-31,sylhet,32.0,17.9,24.1,34.2,17.9,24.7,19.4,76.6,0.0,0,0.0,,,,,7.9,199.4,1010.8,13.4,4.5,227.9,19.6,8,,2014-10-31T05:58:52,2014-10-31T17:13:00,0.25,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-11-01,sylhet,31.5,18.2,24.2,33.7,18.2,25.0,20.1,78.6,0.0,0,0.0,,,,,7.6,210.0,1010.6,34.4,4.6,208.8,17.9,7,,2014-11-01T05:59:28,2014-11-01T17:12:20,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
2014-11-02,sylhet,32.1,19.7,24.7,33.1,19.7,25.5,20.8,80.8,0.0,0,0.0,,,,,7.9,191.9,1011.3,20.9,4.8,219.5,19.0,8,,2014-11-02T06:00:04,2014-11-02T17:11:41,0.33,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"41915099999,41891099999,remote"
2014-11-03,sylhet,31.9,19.9,24.9,37.3,19.9,26.1,21.5,82.7,0.0,0,0.0,,,,,7.9,220.1,1010.6,14.3,4.4,221.4,19.1,8,,2014-11-03T06:00:41,2014-11-03T17:11:03,0.37,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-11-04,sylhet,30.5,19.8,25.2,34.0,19.8,26.2,21.3,80.6,0.0,0,0.0,,,,,9.7,173.3,1010.6,22.4,4.1,213.7,18.4,8,,2014-11-04T06:01:19,2014-11-04T17:10:26,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
2014-11-05,sylhet,31.6,21.0,25.3,34.4,21.0,26.3,21.1,78.9,0.0,0,0.0,,,,,7.2,7.0,1009.8,22.1,4.6,212.4,18.3,8,,2014-11-05T06:01:57,2014-11-05T17:09:51,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
2014-11-06,sylhet,32.1,21.0,25.7,33.7,21.0,26.7,21.0,76.5,0.0,0,0.0,,,,,7.6,302.2,1008.3,19.1,4.8,214.0,18.3,8,,2014-11-06T06:02:35,2014-11-06T17:09:17,0.48,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-11-07,sylhet,33.3,21.5,26.3,37.5,21.5,27.5,21.3,75.9,0.0,0,0.0,,,,,7.2,344.9,1009.6,17.2,4.5,217.4,18.9,8,,2014-11-07T06:03:14,2014-11-07T17:08:44,0.5,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-11-08,sylhet,33.1,20.4,26.2,35.4,20.4,27.3,21.4,76.5,0.0,0,0.0,,,,,10.1,41.2,1012.1,32.5,4.6,216.5,18.8,8,,2014-11-08T06:03:53,2014-11-08T17:08:12,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
2014-11-09,sylhet,31.0,21.8,26.1,34.4,21.8,27.5,22.2,80.1,0.0,0,0.0,,,,,11.1,106.2,1013.0,66.4,4.3,177.7,15.2,6,,2014-11-09T06:04:32,2014-11-09T17:07:42,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
2014-11-10,sylhet,31.5,21.0,25.2,33.0,21.0,25.8,21.0,79.0,0.0,0,0.0,,,,,14.6,287.5,1012.2,34.9,4.4,206.9,17.9,7,,2014-11-10T06:05:12,2014-11-10T17:07:13,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
2014-11-11,sylhet,30.6,18.6,23.6,31.0,18.6,23.9,19.9,81.3,0.0,0,0.0,,,,,7.2,214.6,1012.7,43.5,4.6,206.4,17.7,8,,2014-11-11T06:05:53,2014-11-11T17:06:45,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
2014-11-12,sylhet,28.3,18.9,23.6,30.4,18.9,24.0,20.3,82.3,0.0,0,0.0,,,,,7.2,169.4,1013.2,45.3,4.0,192.3,16.4,7,,2014-11-12T06:06:33,2014-11-12T17:06:19,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
2014-11-13,sylhet,28.7,19.3,23.9,31.1,19.3,24.6,20.7,82.8,0.0,0,0.0,,,,,7.2,30.4,1013.3,32.2,4.5,184.8,16.1,7,,2014-11-13T06:07:14,2014-11-13T17:05:54,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
2014-11-14,sylhet,30.1,19.5,23.3,31.1,19.5,23.6,18.9,78.4,0.0,0,0.0,,,,,8.6,254.5,1013.4,35.5,4.3,183.4,15.8,7,,2014-11-14T06:07:56,2014-11-14T17:05:31,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
2014-11-15,sylhet,29.1,16.5,21.6,28.7,16.5,21.6,17.1,76.9,0.0,0,0.0,,,,,8.6,181.6,1012.6,37.3,4.0,131.0,11.1,5,,2014-11-15T06:08:37,2014-11-15T17:05:09,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
2014-11-16,sylhet,28.4,16.5,21.5,28.3,16.5,21.5,17.2,77.7,0.0,0,0.0,,,,,8.3,176.8,1012.7,15.6,4.1,185.1,15.9,7,,2014-11-16T06:09:19,2014-11-16T17:04:48,0.8,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-11-17,sylhet,30.1,16.0,21.6,29.7,16.0,21.6,17.6,79.8,0.0,0,0.0,,,,,8.3,159.6,1012.9,31.5,4.4,174.7,15.1,7,,2014-11-17T06:10:01,2014-11-17T17:04:29,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
2014-11-18,sylhet,29.9,16.3,22.2,30.3,16.3,22.4,18.3,80.1,0.0,0,0.0,,,,,7.2,162.7,1014.2,0.4,4.3,196.2,16.9,7,,2014-11-18T06:10:44,2014-11-18T17:04:11,0.86,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-11-19,sylhet,29.5,17.1,22.4,29.2,17.1,22.5,18.5,80.5,0.0,0,0.0,,,,,8.6,197.0,1013.9,15.0,4.7,179.5,15.4,7,,2014-11-19T06:11:27,2014-11-19T17:03:55,0.9,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-11-20,sylhet,29.1,17.9,22.4,28.5,17.9,22.4,17.9,77.6,0.0,0,0.0,,,,,7.2,169.1,1013.1,10.1,4.5,182.7,15.7,7,,2014-11-20T06:12:09,2014-11-20T17:03:40,0.93,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-11-21,sylhet,29.1,18.1,22.1,30.4,18.1,22.3,18.2,79.7,0.0,0,0.0,,,,,7.6,209.6,1012.2,31.7,4.4,177.6,15.3,7,,2014-11-21T06:12:53,2014-11-21T17:03:27,0.96,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"41915099999,41891099999,remote"
2014-11-22,sylhet,28.1,16.1,21.6,28.7,16.1,21.6,16.9,76.5,0.0,0,0.0,,,,,8.3,199.4,1012.3,9.6,4.1,173.6,15.0,7,,2014-11-22T06:13:36,2014-11-22T17:03:15,0.0,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-11-23,sylhet,26.7,14.4,20.3,27.8,14.4,20.4,15.6,76.5,0.0,0,0.0,,,,,9.3,145.5,1013.2,20.1,3.2,169.9,14.6,6,,2014-11-23T06:14:19,2014-11-23T17:03:04,0.03,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"41915099999,41891099999,remote"
2014-11-24,sylhet,28.5,13.8,20.2,29.4,13.8,20.2,15.7,77.1,0.0,0,0.0,,,,,9.0,107.9,1013.7,33.5,4.0,172.0,14.8,7,,2014-11-24T06:15:02,2014-11-24T17:02:56,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
2014-11-25,sylhet,28.9,11.7,20.2,28.1,11.7,20.2,15.1,74.9,0.0,0,0.0,,,,,9.4,174.9,1012.4,27.6,4.3,187.2,16.2,7,,2014-11-25T06:15:46,2014-11-25T17:02:48,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
2014-11-26,sylhet,27.1,14.1,19.8,26.9,14.1,19.8,14.8,74.4,0.0,0,0.0,,,,,7.2,163.3,1010.5,5.6,4.3,181.2,15.7,7,,2014-11-26T06:16:29,2014-11-26T17:02:42,0.13,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-11-27,sylhet,26.1,13.6,19.5,26.1,13.6,19.5,15.0,76.8,0.0,0,0.0,,,,,8.3,158.2,1011.8,0.0,4.4,161.2,13.9,6,,2014-11-27T06:17:12,2014-11-27T17:02:38,0.17,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-11-28,sylhet,27.4,13.6,19.9,27.4,13.6,19.9,15.9,79.6,0.0,0,0.0,,,,,8.6,163.7,1012.4,2.1,4.4,165.1,14.3,6,,2014-11-28T06:17:56,2014-11-28T17:02:35,0.2,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-11-29,sylhet,27.0,14.2,20.2,27.5,14.2,20.2,16.2,79.3,0.0,0,0.0,,,,,7.6,126.4,1012.5,0.4,3.9,162.4,13.9,6,,2014-11-29T06:18:39,2014-11-29T17:02:34,0.25,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-11-30,sylhet,28.1,13.9,20.0,28.1,13.9,20.0,16.7,82.6,0.0,0,0.0,,,,,8.3,88.8,1011.8,0.4,4.5,174.2,15.1,7,,2014-11-30T06:19:22,2014-11-30T17:02:34,0.28,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-12-01,sylhet,27.6,14.7,20.8,27.8,14.7,20.8,17.1,80.5,0.0,0,0.0,,,,,8.3,131.0,1010.1,15.7,4.3,177.3,15.3,7,,2014-12-01T06:20:05,2014-12-01T17:02:36,0.31,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-12-02,sylhet,28.0,16.3,21.5,28.3,16.3,21.6,17.4,79.0,0.0,0,0.0,,,,,7.6,206.8,1011.8,30.3,4.4,171.7,14.8,6,,2014-12-02T06:20:47,2014-12-02T17:02:39,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
2014-12-03,sylhet,28.5,15.7,21.3,29.4,15.7,21.3,16.9,77.8,0.0,0,0.0,,,,,9.0,169.9,1011.7,12.7,4.5,174.0,15.1,7,,2014-12-03T06:21:30,2014-12-03T17:02:43,0.38,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-12-04,sylhet,28.6,16.5,21.9,28.8,16.5,22.0,17.6,78.3,0.0,0,0.0,,,,,7.2,116.5,1012.8,1.9,4.1,173.2,15.1,7,,2014-12-04T06:22:12,2014-12-04T17:02:50,0.42,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-12-05,sylhet,29.1,16.2,21.9,28.5,16.2,22.0,17.2,76.2,0.0,0,0.0,,,,,7.9,164.9,1014.0,7.5,4.4,182.9,15.9,7,,2014-12-05T06:22:54,2014-12-05T17:02:57,0.45,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-12-06,sylhet,28.1,15.9,21.8,28.1,15.9,21.8,16.5,73.9,0.0,0,0.0,,,,,8.6,161.3,1013.1,21.7,4.5,185.4,15.9,7,,2014-12-06T06:23:35,2014-12-06T17:03:06,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
2014-12-07,sylhet,28.5,13.2,20.5,28.2,13.2,20.5,16.6,80.2,0.0,0,0.0,,,,,11.1,280.0,1013.0,16.7,4.4,172.6,15.0,6,,2014-12-07T06:24:16,2014-12-07T17:03:17,0.52,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-12-08,sylhet,26.0,15.2,20.2,26.0,15.2,20.2,16.2,79.3,0.0,0,0.0,,,,,9.2,242.5,1013.2,15.6,3.6,171.4,14.7,7,,2014-12-08T06:24:57,2014-12-08T17:03:29,0.56,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-12-09,sylhet,25.0,13.1,19.6,25.0,13.1,19.6,15.6,79.1,0.0,0,0.0,,,,,7.9,172.9,1015.4,36.1,3.0,176.9,15.2,7,,2014-12-09T06:25:37,2014-12-09T17:03:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
2014-12-10,sylhet,24.3,12.6,18.6,24.3,12.6,18.6,15.0,80.9,0.0,0,0.0,,,,,7.6,210.1,1014.8,37.6,2.8,170.2,14.7,7,,2014-12-10T06:26:16,2014-12-10T17:03:57,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
2014-12-11,sylhet,24.4,11.4,17.7,24.4,11.4,17.7,14.2,81.2,0.0,0,0.0,,,,,11.0,7.7,1015.4,26.2,1.9,180.6,15.5,7,,2014-12-11T06:26:55,2014-12-11T17:04:13,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
2014-12-12,sylhet,25.1,11.1,17.4,25.1,11.1,17.4,14.7,85.5,6.9,100,12.5,rain,,,,9.0,214.0,1016.0,37.2,2.4,164.7,14.1,7,,2014-12-12T06:27:34,2014-12-12T17:04:30,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"41915099999,41891099999,remote"
2014-12-13,sylhet,25.0,12.1,18.2,25.0,12.1,18.2,14.3,79.7,0.0,0,0.0,,,,,8.3,77.6,1016.4,58.2,2.1,149.1,12.8,6,,2014-12-13T06:28:11,2014-12-13T17:04:49,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
2014-12-14,sylhet,25.1,14.8,19.4,25.1,14.8,19.4,15.5,79.6,0.0,0,0.0,,,,,7.6,112.9,1015.9,83.6,3.4,96.1,8.3,4,,2014-12-14T06:28:49,2014-12-14T17:05:09,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
2014-12-15,sylhet,25.2,16.2,20.1,25.2,16.2,20.1,15.4,75.6,0.0,0,0.0,,,,,7.6,194.0,1014.8,66.9,3.8,129.4,11.2,5,,2014-12-15T06:29:25,2014-12-15T17:05:31,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
2014-12-16,sylhet,29.1,13.9,20.4,28.0,13.9,20.3,14.0,69.5,0.0,0,0.0,,,,,6.1,245.7,1014.9,40.6,4.1,182.5,15.8,7,,2014-12-16T06:30:00,2014-12-16T17:05:53,0.81,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41915099999,41891099999,remote"
2014-12-17,sylhet,25.0,13.8,18.6,25.0,13.8,18.6,14.8,79.8,0.0,0,0.0,,,,,10.8,258.7,1014.1,12.7,3.3,166.8,14.2,6,,2014-12-17T06:30:35,2014-12-17T17:06:17,0.85,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-12-18,sylhet,23.6,10.8,17.1,23.6,10.8,17.1,11.6,73.6,0.0,0,0.0,,,,,11.1,184.9,1017.6,10.8,2.9,176.5,15.3,7,,2014-12-18T06:31:09,2014-12-18T17:06:43,0.88,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-12-19,sylhet,27.9,10.4,17.8,27.1,10.4,17.8,13.6,78.6,0.0,0,0.0,,,,,11.5,62.4,1018.3,14.1,2.6,185.0,15.9,7,,2014-12-19T06:31:42,2014-12-19T17:07:09,0.91,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-12-20,sylhet,25.7,9.7,18.5,25.7,9.7,18.5,13.7,76.0,0.0,0,0.0,,,,,7.9,132.0,1015.6,44.0,3.9,141.7,12.1,5,,2014-12-20T06:32:14,2014-12-20T17:07:37,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
2014-12-21,sylhet,25.3,10.2,18.7,25.3,10.2,18.7,13.3,73.1,0.0,0,0.0,,,,,8.6,128.6,1014.7,48.1,4.1,174.0,15.0,7,,2014-12-21T06:32:46,2014-12-21T17:08:05,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
2014-12-22,sylhet,27.3,9.2,18.8,26.7,9.2,18.8,12.1,67.9,0.0,0,0.0,,,,,6.8,185.2,1014.2,0.0,4.0,179.7,15.5,7,,2014-12-22T06:33:16,2014-12-22T17:08:35,0.0,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-12-23,sylhet,27.5,9.1,17.9,26.8,9.1,17.9,12.0,72.0,0.0,0,0.0,,,,,8.6,156.4,1015.0,11.3,4.3,183.0,15.7,7,,2014-12-23T06:33:45,2014-12-23T17:09:06,0.04,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2014-12-24,sylhet,27.3,10.2,18.6,26.9,10.2,18.6,12.7,71.2,0.0,0,0.0,,,,,9.4,116.3,1015.7,0.6,4.3,181.4,15.7,7,,2014-12-24T06:34:13,2014-12-24T17:09:38,0.08,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
